lei,lender_name,source_year,source,status
549300ZJK68X6PQU2308,TELHIO,2025,Official HMDA Data Browser filers API,matched
549300ZJODJ0SZUNMX12,Farmers State Bank,2023,Official HMDA Data Browser filers API,matched
549300ZK7CUY4GNBNC41,"MORTGAGE ONE OF THE SOUTH, INC.",2025,Official HMDA Data Browser filers API,matched
549300ZK7EAZ7CRGCU94,The First National Bank of Raymond,2025,Official HMDA Data Browser filers API,matched
549300ZKNH5TR7431V31,Mars Bank,2023,Official HMDA Data Browser filers API,matched
549300ZL6THC5R7VUP98,First Fidelity Bank,2025,Official HMDA Data Browser filers API,matched
549300ZLAWM1M5QAJH43,First State Bank of Middlebury,2025,Official HMDA Data Browser filers API,matched
549300ZLEJNF277L8Q40,Access Community Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZM3AIJAKZITQ95,Signal Financial Federal Credit Union,2024,Official HMDA Data Browser filers API,matched
549300ZM3TKJVUYB3676,Central Bank Illinois,2025,Official HMDA Data Browser filers API,matched
549300ZMO1A0DHCESP30,"NTFN, INC.",2023,Official HMDA Data Browser filers API,matched
549300ZMSSTP768USP32,Merchants & Marine Bank,2025,Official HMDA Data Browser filers API,matched
549300ZN5MIVRMVHJS09,"BANKSOUTH MORTGAGE COMPANY, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZNV71J20M52A37,FIRST,2025,Official HMDA Data Browser filers API,matched
549300ZOBXG0DT4I6U54,"1ST 2ND MORTGAGE COMPANY OF N.J., INC.",2025,Official HMDA Data Browser filers API,matched
549300ZOKUKS0Z7C3X31,360 Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZOW5Z4AZ36M223,First Exchange Bank,2023,Official HMDA Data Browser filers API,matched
549300ZPJVCRRFETOG85,HOMETRUST MORTGAGE COMPANY,2025,Official HMDA Data Browser filers API,matched
549300ZPP46PTHQ2RF22,NORTH BAY Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZPSJZO10ZAX556,"AMERICAN HERITAGE LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZQ87KRTMFMIK55,Premier Bank Minnesota,2024,Official HMDA Data Browser filers API,matched
549300ZS1TR1B4LHX377,Firefighters First Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZSFNMHET4KE860,THE SUMMIT Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZSNURWJMU0YY46,United Southern Bank,2025,Official HMDA Data Browser filers API,matched
549300ZTG888WY6L8M95,German-American State Bank,2025,Official HMDA Data Browser filers API,matched
549300ZTT08EKQRVTR15,Atlantic Union Bank,2025,Official HMDA Data Browser filers API,matched
549300ZUA8339ZH6W934,ASHLAND Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZUF2EI6H23YK94,BEEHIVE,2025,Official HMDA Data Browser filers API,matched
549300ZVE7XVH8GM5H22,MEMBERS ADVANTAGE CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
549300ZVEC9BMHFLTM94,RiverWood Bank,2024,Official HMDA Data Browser filers API,matched
549300ZW58TM1KU8CK35,Falcon International Bank,2025,Official HMDA Data Browser filers API,matched
549300ZW96EO7YCGVV43,Crews Bank & Trust,2025,Official HMDA Data Browser filers API,matched
549300ZWA6HRT4N1Z222,Hills Bank and Trust Company,2023,Official HMDA Data Browser filers API,matched
549300ZWBZI4IUOSSQ18,"READY MORTGAGE LENDERS, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZWIT8J8Y2EXL07,PROTECTIVE LIFE CORPORATION,2025,Official HMDA Data Browser filers API,matched
549300ZWNETGFXTBBY03,"CANOPY MORTGAGE, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZWYC0QUOFP0Q79,PEGASUS BANK,2025,Official HMDA Data Browser filers API,matched
549300ZX4OGRPOOEH505,Oakstar Bank,2025,Official HMDA Data Browser filers API,matched
549300ZX7CMZ93QCZQ91,First Citizens Bank,2025,Official HMDA Data Browser filers API,matched
549300ZXXYWVD5ZXYN28,The Eastern Colorado Bank,2024,Official HMDA Data Browser filers API,matched
549300ZY6PRWY54O6995,"CAPITAL PLUS FINANCIAL, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZZIAVB1U6Z4S78,CFCU COMMUNITY Credit Union,2025,Official HMDA Data Browser filers API,matched
549300ZZME37MXI1EF14,"DAS Acquisition Company, LLC",2025,Official HMDA Data Browser filers API,matched
549300ZZZUYWXK72JD21,Frandsen Bank & Trust,2025,Official HMDA Data Browser filers API,matched
562V2SM4I80MJO5HYB83,Bank Rhode Island,2025,Official HMDA Data Browser filers API,matched
593C3GZG957YOJPS2Z63,City National Bank,2025,Official HMDA Data Browser filers API,matched
5Z1UQ1CWY0DQ3KJWDQ07,,,Official HMDA Data Browser filers API,unmatched
6354007NTMKKVRFIIP73,Bank of Sun Prairie,2023,Official HMDA Data Browser filers API,matched
635400IW1QMK3FNFF894,MERIDIAN BANK,2025,Official HMDA Data Browser filers API,matched
6BYL5QZYBDK8S7L73M02,U.S. Bank National Association,2025,Official HMDA Data Browser filers API,matched
6GK3WNTSHBNJOVP1LV97,ENT Credit Union,2024,Official HMDA Data Browser filers API,matched
6PTKHDJ8HDUF78PFWH30,The Northern Trust Company,2025,Official HMDA Data Browser filers API,matched
6UHRKD73G36IZYN3FC43,Customers Bank,2025,Official HMDA Data Browser filers API,matched
70WY0ID1N53Q4254VH70,Comerica Bank,2025,Official HMDA Data Browser filers API,matched
7DMUJTL9FFTVIAG9H788,Commerce Bank,2025,Official HMDA Data Browser filers API,matched
7G95BGMCIZTO8KTOM640,"Spencer Savings Bank, SLA",2025,Official HMDA Data Browser filers API,matched
7H6GLXDRUGQFU57RNE97,"JPMorgan Chase Bank, National Association",2025,Official HMDA Data Browser filers API,matched
875500CPQ9Z7QEFE5G90,"LOANPEOPLE, LLC",2025,Official HMDA Data Browser filers API,matched
8945002AZSML1PBU6N20,EDUCATORS CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
8945004XZN3PZQZJW178,UNCLE Credit Union,2025,Official HMDA Data Browser filers API,matched
89450050X5UV1V72BV64,,,Official HMDA Data Browser filers API,unmatched
89450088V2BYQUO61B62,ANECA Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
894500C7FEAC4HQJCK52,Kenmore N.Y. Teachers Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
894500CFQPXSLHK0OK52,,,Official HMDA Data Browser filers API,unmatched
894500HRLC4E0APLYS82,Atkins Savings Bank & Trust,2025,Official HMDA Data Browser filers API,matched
894500J7N6WVLNSUPF81,Atlantic Home Mortgage LLC,2023,Official HMDA Data Browser filers API,matched
894500KOG527QMFEK485,ACMG Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
894500LIN378M3LLE796,"Financial Freedom Mortgage, LLC",2024,Official HMDA Data Browser filers API,matched
894500NI2UNWVZRRZP19,Local Bank,2025,Official HMDA Data Browser filers API,matched
894500SYP6ZV71JDZH10,BARWICK BANKING COMPANY,2025,Official HMDA Data Browser filers API,matched
894500T7SC9LR4MI5X95,University Credit Union Miami,2023,Official HMDA Data Browser filers API,matched
894500TYEZ2FD95KS426,BANK OF COUSHATTA,2025,Official HMDA Data Browser filers API,matched
894500UIQNJRMSPN5G70,"The Bank, National Association",2025,Official HMDA Data Browser filers API,matched
894500VAX8CTDV1CWC26,Texas DPS Credit Union,2025,Official HMDA Data Browser filers API,matched
894500Z5NTAJDQWN0T57,Capital Partner Mortgage Services,2025,Official HMDA Data Browser filers API,matched
89Z2WRK82BORVH42CP71,West Bank,2025,Official HMDA Data Browser filers API,matched
8AI385EP1ZJCMUOZ8022,Landmark National Bank,2025,Official HMDA Data Browser filers API,matched
8EWQ2UQKS07AKK8ANH81,Deutsche Bank Trust Company Americas,2025,Official HMDA Data Browser filers API,matched
8I3UVGYULPJQIP7FQV10,"SouthState Bank, National Association",2025,Official HMDA Data Browser filers API,matched
8Q77SW3KZ88P3GNX0T60,Lake City Bank,2025,Official HMDA Data Browser filers API,matched
8WH0EE09O9V05QJZ3V89,"Zions Bancorporation, N.A.",2025,Official HMDA Data Browser filers API,matched
95JW06YV3JUTCH0IJV88,Fulton Savings Bank,2025,Official HMDA Data Browser filers API,matched
967600K0JD6JIELVRF39,Chaffey Federal Credit Union,2024,Official HMDA Data Browser filers API,matched
9845001ADACA7A75EE02,,,Official HMDA Data Browser filers API,unmatched
9845001DAE89414CBB55,"Zippy Loans, LLC",2025,Official HMDA Data Browser filers API,matched
9845002BFC70CNA9B356,,,Official HMDA Data Browser filers API,unmatched
9845003EDC545AF61498,COMMUNITY SOUTH,2025,Official HMDA Data Browser filers API,matched
9845004C2F7A0Z74D235,"RE Mortgage Advisors, LLC",2024,Official HMDA Data Browser filers API,matched
98450057741D3B36B015,Crosspoint Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
98450057E3K708X9HP12,Tioga Franklin Savings Bank,2024,Official HMDA Data Browser filers API,matched
98450058D88OE4463626,,,Official HMDA Data Browser filers API,unmatched
984500599ABB43D69479,Stellar Mortgage Corporation,2025,Official HMDA Data Browser filers API,matched
9845005BP6974AE5D838,,,Official HMDA Data Browser filers API,unmatched
9845005EAC5FTC8B2656,First Security Bank,2023,Official HMDA Data Browser filers API,matched
98450064457HF042AA24,PACIFIC EQUITY AND LOAN LLC,2025,Official HMDA Data Browser filers API,matched
98450068WC14506F0D88,Aspen,2025,Official HMDA Data Browser filers API,matched
9845006B80369D0D9F43,"Center Street Lending VIII SPE, LLC",2025,Official HMDA Data Browser filers API,matched
9845006DE3H5E9VA4012,"Milo Credit, LLC",2023,Official HMDA Data Browser filers API,matched
9845006EEFF0EDFA9E57,City Bank & Trust Co.,2025,Official HMDA Data Browser filers API,matched
9845006YE04B346EC919,"SayGO Home Loans, LLC",2025,Official HMDA Data Browser filers API,matched
9845007980H2C9BGE974,Riverside Bank of Dublin,2025,Official HMDA Data Browser filers API,matched
9845007CY0EC0F59W414,,,Official HMDA Data Browser filers API,unmatched
9845007E2D0BDH6C8955,ASCENT,2025,Official HMDA Data Browser filers API,matched
98450087981AP406JG03,CONVENTUS LLC,2025,Official HMDA Data Browser filers API,matched
9845008B899BO1A50206,,,Official HMDA Data Browser filers API,unmatched
9845008CAAQ2F1C83086,Saratoga's Community Federal Credit Union,2023,Official HMDA Data Browser filers API,matched
9845009BF2E2AFB44E55,"INTROLEND, LLC CALIFORNIA",2023,Official HMDA Data Browser filers API,matched
9845009F0485ED08E927,,,Official HMDA Data Browser filers API,unmatched
9845009L1378CEE50A18,Utica Gas & Electric Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
984500A9F1AADF548748,COMMERCIAL LOAN CORPORATION,2025,Official HMDA Data Browser filers API,matched
984500AE53C2CD1BA542,CAMPBELL FEDERAL CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
984500AP41B6D7A4G025,"LoanFront, LLC",2024,Official HMDA Data Browser filers API,matched
984500B659A36CF0D469,Skyrock Mortgage Corp,2025,Official HMDA Data Browser filers API,matched
984500B8F043AF564B98,,,Official HMDA Data Browser filers API,unmatched
984500C3963FSB42CA10,"SUNDAE FUNDING, INC.",2024,Official HMDA Data Browser filers API,matched
984500C6D3DC0BE5E321,OrangePath Financial Inc.,2025,Official HMDA Data Browser filers API,matched
984500CBWD5B079K2C86,,,Official HMDA Data Browser filers API,unmatched
984500CD6F0743B8F530,United Trust Bank,2025,Official HMDA Data Browser filers API,matched
984500D092D1E2CYDB19,AMERICA'S FIRST NETWORK CREDIT UNION,2024,Official HMDA Data Browser filers API,matched
984500D61DCEC4E2B661,BUILDERS CHOICE MORTGAGE LLC,2025,Official HMDA Data Browser filers API,matched
984500DA79C1B97ACF16,LANDINGS,2025,Official HMDA Data Browser filers API,matched
984500DB378C704F4610,CITY-COUNTY CREDIT UNION,2025,Official HMDA Data Browser filers API,matched
984500E0DAP87785C746,"First Bridge Funding, Inc.",2025,Official HMDA Data Browser filers API,matched
984500ET710674536D72,SECURITY BANK AND TRUST COMPANY,2025,Official HMDA Data Browser filers API,matched
984500F03B9034CQB904,"Beeline Loans, Inc.",2025,Official HMDA Data Browser filers API,matched
984500F053B54C884C79,ONE AMERICAN BANK,2023,Official HMDA Data Browser filers API,matched
984500F12EF9DCACA497,,,Official HMDA Data Browser filers API,unmatched
984500F5665613E36549,"DIRECT RATE HOME LOANS, INC",2025,Official HMDA Data Browser filers API,matched
984500F6E6940CCB6A60,Emporium TPO LLC,2025,Official HMDA Data Browser filers API,matched
984500FAD1FB7FEGTE82,REAL GENIUS LLC,2023,Official HMDA Data Browser filers API,matched
984500I870D8FFWCE112,NorthEast Community Bank,2025,Official HMDA Data Browser filers API,matched
984500P059VACEAAFA22,"SUCCESS LENDING, LLC",2025,Official HMDA Data Browser filers API,matched
984500RF83EA742B5589,,,Official HMDA Data Browser filers API,unmatched
984500T0AY1EOD7AFB91,Ingersoll-Rand Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
984500U2F9A83N391A91,"CHAMPIONS FUNDING, LLC",2025,Official HMDA Data Browser filers API,matched
9LIMABRJ9VPV74PBJB17,Hinsdale Bank & Trust Company,2025,Official HMDA Data Browser filers API,matched
AD6GFRVSDT01YPT1CS68,"PNC Bank, National Association",2025,Official HMDA Data Browser filers API,matched
AM9FLTUTLEC73M6N7I37,NATIONWIDE LIFE INSURANCE COMPANY,2025,Official HMDA Data Browser filers API,matched
B2S31CFVSWTN3FR00Q90,"PGIM Real Estate Finance, LLC",2025,Official HMDA Data Browser filers API,matched
B4TYDEB6GKMZO031MB27,"Bank of America, National Association",2025,Official HMDA Data Browser filers API,matched
B94HV8SXGDD3J5XESU08,Old Second National Bank,2025,Official HMDA Data Browser filers API,matched
C398JSK21YCXWM603F55,"Barrington Bank & Trust Company, National Association",2025,Official HMDA Data Browser filers API,matched
C4BXATY60WC6XEOZDX54,"MetLife, Inc.",2025,Official HMDA Data Browser filers API,matched
C5654JQHZUHN0772B561,USAA Federal Savings Bank,2025,Official HMDA Data Browser filers API,matched
CKHJ2UYFJET57VN40289,CMFG LIFE INSURANCE COMPANY,2023,Official HMDA Data Browser filers API,matched
CKVBED0S4DMLKJJ5XH28,Stifel Bank and Trust,2025,Official HMDA Data Browser filers API,matched
CLHA5EVJO4FMZ2WOBV70,"Northbrook Bank and Trust Company, National Association",2025,Official HMDA Data Browser filers API,matched
COINQMNIM6RBU631DD85,Arvest Bank,2025,Official HMDA Data Browser filers API,matched
COOWI3L2W9TPYR3WJX37,First Horizon Bank,2025,Official HMDA Data Browser filers API,matched
D32W5EBLENJC27207O81,Emprise Bank,2025,Official HMDA Data Browser filers API,matched
D38AC76TAMYI50NBPX33,WASHINGTON FEDERAL BANK,2025,Official HMDA Data Browser filers API,matched
D8RBTOL3JO2Q6IEO0F34,Origin Bank,2025,Official HMDA Data Browser filers API,matched
DRMSV1Q0EKMEXLAU1P80,"Citizens Bank, National Association",2025,Official HMDA Data Browser filers API,matched
DX0JX77PRMOELF7VG772,Synovus Bank,2025,Official HMDA Data Browser filers API,matched
DZC62HF6UIZYJ08V1J90,"Fulton Bank, National Association",2025,Official HMDA Data Browser filers API,matched
E57ODZWZ7FF32TWEFA76,"Citibank, National Association",2025,Official HMDA Data Browser filers API,matched
EFBDHEMMHTWI378O4988,Heartland Bank and Trust Company,2025,Official HMDA Data Browser filers API,matched
EQTWLK1G7ODGC2MGLV11,Regions Bank,2025,Official HMDA Data Browser filers API,matched
F28JOQ8OBWCFUYM0UX93,East West Bank,2025,Official HMDA Data Browser filers API,matched
FDXQ75GPEQKRPWABYN63,CIBC Bank USA,2025,Official HMDA Data Browser filers API,matched
FT6J43S06X6CLJ0R0B48,Cathay Bank,2025,Official HMDA Data Browser filers API,matched
FU7RSW4CQQY98A2O7J66,"BOKF, National Association",2025,Official HMDA Data Browser filers API,matched
FYRC3KHM4DQBX5PWG390,North Dallas Bank & Trust Co.,2025,Official HMDA Data Browser filers API,matched
G5AHTAP80NWA3Q8RDC78,Frost Bank,2025,Official HMDA Data Browser filers API,matched
GDN5JXQ4P5NZE28ZRC90,City National Bank of Florida,2025,Official HMDA Data Browser filers API,matched
HDU55UX4CXD9YSL1U194,"Westfield Bank, FSB",2025,Official HMDA Data Browser filers API,matched
HIDXEG9BLUJZKBGUT764,Bank-Fund Staff Federal Credit Union,2025,Official HMDA Data Browser filers API,matched
HUX2X73FUCYHUVH1BK78,KeyBank National Association,2025,Official HMDA Data Browser filers API,matched
I70W3N0Z6KOX8FYIH023,Peoples Bank,2025,Official HMDA Data Browser filers API,matched
IESWU3ORVB7T21TZOK62,Transamerica Life Insurance Company,2023,Official HMDA Data Browser filers API,matched
IFQSIUC9AGQV2NE8CN25,Umpqua Bank,2025,Official HMDA Data Browser filers API,matched
II61D6IY86YZ37HBBL25,Bankers Trust Company,2025,Official HMDA Data Browser filers API,matched
IUGPUX5LWRZ3B6KIZ697,Ameris Bank,2025,Official HMDA Data Browser filers API,matched
IWRZQFYIRJ0IMURZBB68,Johnson Financial Group,2025,Official HMDA Data Browser filers API,matched
JJKC32MCHWDI71265Z06,Truist Bank,2025,Official HMDA Data Browser filers API,matched
K0ZDN2CBIQC0EHBKNK35,Enterprise Bank & Trust,2025,Official HMDA Data Browser filers API,matched
KB1H1DSPRFMYMCUFXT09,"Wells Fargo Bank, National Association",2025,Official HMDA Data Browser filers API,matched
KD3XUN7C6T14HNAYLU02,Goldman Sachs Bank USA,2025,Official HMDA Data Browser filers API,matched
KI0VI4JRMCIJ329YTN75,Valley National Bank,2025,Official HMDA Data Browser filers API,matched
L9VVX1KT5TFTKS0MLF66,First-Citizens Bank & Trust Company,2025,Official HMDA Data Browser filers API,matched
LBIZXW7X2N50PETIH863,STAR Financial Bank,2025,Official HMDA Data Browser filers API,matched
LCUAWMT4M5H8DJ8DFH49,1st Source Bank,2025,Official HMDA Data Browser filers API,matched
LDVFX8JEECFFE8HRWA73,First National Bank of Omaha,2025,Official HMDA Data Browser filers API,matched
LVR1UQE8OOCO93IHEB52,Northwest Bank,2025,Official HMDA Data Browser filers API,matched
MCXHCL35UUWDZK7NCQ61,S&T Bank,2025,Official HMDA Data Browser filers API,matched
MMO6VV34TNP4Z1T8NG83,AgFirst Farm Credit Bank,2025,Official HMDA Data Browser filers API,matched
MV4O55SH8HO6KQSGW013,First Financial Bank,2025,Official HMDA Data Browser filers API,matched
N8T7HW55LK5D2ORCKP39,First National Bank of Pennsylvania,2025,Official HMDA Data Browser filers API,matched
NJ1Z0LLF4RLDWG2WCN80,LINCOLN NATIONAL LIFE INSURANCE COMPANY,2025,Official HMDA Data Browser filers API,matched
NSGZD26XPW2CUM2JKU70,HANCOCK WHITNEY BANK,2025,Official HMDA Data Browser filers API,matched
OTQ7L99FG3H1GQVQBT56,Blackhawk Bank,2023,Official HMDA Data Browser filers API,matched
OYWNLMHNBQQ7BAH3EE86,Alpine Bank,2025,Official HMDA Data Browser filers API,matched
OZ7MS5KHJY6WIPGXQW23,Farmers & Merchants Bank of Central California,2025,Official HMDA Data Browser filers API,matched
P7GC0W65KB5CEIHLDX81,Horizon Bank,2025,Official HMDA Data Browser filers API,matched
PAOOWF3GUFM46FBSP561,PHH Mortgage Corporation,2025,Official HMDA Data Browser filers API,matched
PINLJ7T7GLTF48NFP863,Colorado Federal Savings Bank,2025,Official HMDA Data Browser filers API,matched
PS6WLKTYGZOKK05G5O59,Cedar Rapids Bank and Trust Company,2025,Official HMDA Data Browser filers API,matched
